id,name,city,neighborhood,street,street_number,sport_type,is_free,phone,email,description,latitude,longitude,features,photo_urls,rating
689b07a39b17ab014cfd2885,מגרש כדור סל וקט רגל ביה"ס עירוני יד,Other City,רמת החייל,ראול ולנברג,28,כדורגל,false,6470970,yaelayalon9@gmail.com,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd28c5,מתחם גולטיים - מגרש ( 35X 17 ),Other City,יד אליהו,טשרנא 7,,כדורסל,false,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש כדורגל - לא תקני,,,,,
689b07a39b17ab014cfd28c9,מתחם גולטיים - מגרש ( 35X 17 ),Other City,יד אליהו,טשרנא 7,,כדורסל,false,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש כדורגל - לא תקני,,,,,
689b07a39b17ab014cfd28d3,ביה"ס עירוני ד,Other City,,ויצמן,74,כדורסל,false,6053665,,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd27e7,מגרש קטרגל  -  ואדי ג'וז - בית דוד,ירושלים,מזרח ירושלים,בהא א דין,1,כדורסל,true,02-6285451,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2833, אולם ספורט - במעלה בית יעקב,ירושלים,, משה קורדובירו,28,כדורסל,true,,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd274d,אולם ספורט - בית הנוער העברי,ירושלים,קטמון,הרב הרצוג,105,כדורסל,false,02-6494111,,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd28e4,פארק הלר,Other City,,הלר,1,כדורגל,true,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd26b2,אולם כללי  -  מנהל קהילתי פיליפ לאון - קרית יובל,ירושלים,קריית יובל,צ'ילה,8,כדורסל,false,02-6414896,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd26a0,מגרש משולב  -  הרטמן - בי''ס,ירושלים,קטמון הישנה,קליין שמואל,7,כדורגל,true,02-6733936,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2741,אולם משולב  -  קרית נוער ירושלים - בי''ס,ירושלים,בית וגן,הרב פרנק,20,כדורסל,false,02-6441211,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd2720,אולם התעמלות  -  תל''י בית וגן,ירושלים,בית וגן,חכמי יוסף,28,כדורסל,false,02-6420787,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd26bf,אולם כללי  -  מרכז תרבות העמים,ירושלים,המושבה הגרמנית,עמק רפאים,12,כדורסל,false,02-5664144,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2631,מגרש כדורסל  -  רמת שרת - מנשה אלישר,ירושלים,רמת שרת,שרת משה,1,כדורסל,false,02-6432840,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2637,מגרש כדורעף  -  פריר - בי"ס,ירושלים,מזרח ירושלים,שער שכם,,כדורסל,false,02-6282321,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd26a6,מגרש כללי - בי"ס גאולים א',ירושלים,בקעה,קיבוץ גלויות,4,כדורסל,false,02-6733879,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2700,מגרש כדורסל - בי"ס בית חינוך עירוני ג',ירושלים,קטמון הישנה,כט בנובמבר,13,כדורגל,true,02-5617711,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2826, אולם ספורט - מינהל קהילתי פסגת זאב - היכל הספורט,ירושלים,, רחמילביץ משה,4,כדורסל,false,,,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd2908,ביה"ס ליידי דויס,Other City,,בני אפריים,226,כדורסל,false,6476160,Sarah@amalnet.k12.il,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2812,סטודיו בית וגן,ירושלים,,תורה ועבודה,10,כדורסל,false,,,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd288a,קאנטרי דקל 4 מגרשים,Other City,,קוסובסקי,69,טניס,false,5465911,info@countrydekel.co.il,מגרש טניס,,,,,
689b07a39b17ab014cfd27e1,אולם כדורסל - בי"ס כי"ח לחרשים מ"מ,ירושלים,קריית יובל,בורוכוב,7,כדורסל,false,02-6417828,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2831, מגרש דשא סינטטי קטרגל- מנהל קהילתי לב העיר,ירושלים,,עיניים למשפט,1,כדורסל,true,,,מגרש שחבק דשא סינטטי,,,,,
689b07a39b17ab014cfd2767,מגרש כללי - מועדון אל אתחאד,ירושלים,מזרח ירושלים,הפטרארכיה הארמנית,1,כדורגל,false,02-6273249,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2595,בי"ס דגניה,חיפה,קריית חיים,שד' דגניה,33,כדורגל,false,,Shmulikz@haifa.muni.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2738,מגרש משולב  -  דאר אל-אולאד - בי''ס,ירושלים,מזרח ירושלים,ואדי גוז,1,כדורגל,false,02-6282916,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2659,אולם כללי  -  שועפט - בי''ס לבנים,ירושלים,מזרח ירושלים,שועפט,1,כדורסל,false,02-5814737,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd26c9,מגרש כללי  -  תת מתיבתא קרית הילד,ירושלים,רוממה,סורוצקין,40,כדורסל,false,02-5387026,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd25e1,הנטקה,חיפה,,הנטקה - מול 60,,כדורסל,true,04-8356823,Shmulikz@haifa.muni.il,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd265c,מגרש כדורסל  -  שועפט - בי''ס לבנות,ירושלים,מזרח ירושלים,שועפט,1,כדורסל,false,02-5814738,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd26d8,"אולם התעמלות -בית יעקב, נווה יעקב",ירושלים,נווה יעקב,מעגלות הרב פרדס,39,כדורסל,false,02-5850008,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd264b,מגרש כדורעף  -  עבדאלה -בי''ס,ירושלים,מזרח ירושלים,שיח גראח,1,כדורסל,false,02-5828318,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2656,אולם כללי - אולם הפועל,ירושלים,מרכז העיר,שטראוס,17,כדורסל,false,02-6207222,,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd26b8,מגרש משולב - ביה"ס פסגת זאב גרנות,ירושלים,פסגת זאב,פלוגת הטנקים,,כדורגל,true,,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2660,אולם כדורסל  -  נווה יעקב המאוחד בי''ס,ירושלים,נווה יעקב,שדרות נוה יעקב,36,כדורסל,false,02-5833624,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd260c,אנקווה,חיפה,,אנקווה - מתחת לבית חולים 10,,כדורסל,true,04-8356823,Shmulikz@haifa.muni.il,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2622,אצטדיון סמי עופר,חיפה,,,,כדורסל,false,,,אצטדיון כדורגל – 105X70 מ',,,,,
689b07a39b17ab014cfd28af,ביה"ס תל חי,Other City,,מעפילי אגוז,74,כדורסל,false,7394868,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2827, סטודיו - מינהל קהילתי בית וגן,ירושלים,,תורה ועבודה,10,כדורסל,false,,,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd2764,אולם משולב  -  לוריא - בי''ס,ירושלים,רסקו,הפלמח,79,כדורסל,false,02-5632672,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd2787,אולם התעמלות  -  גילה ב' - בי''ס ממ''ד,ירושלים,גילה,האזוב,1,כדורסל,false,02-6763505,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd278f,מגרש קטרגל  -  ימקא מזרח העיר,ירושלים,מזרח ירושלים,דרך שכם,92,כדורגל,false,,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2818,מגרש דשא סינטטי - שועאפט,ירושלים,,דרך שועאפט,30,כדורסל,true,,,מגרש כדורגל - לא תקני,,,,,
689b07a39b17ab014cfd28be,ביה"ס יחדיו,Other City,,יהודה הנשיא,6,כדורסל,false,6419113,yachdavschooltlv@gmail.com,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd28d0,מגרש כדור סל וקט רגל ביה"ס עירוני ז,Other City,רובע 7,חידושי הרים,10,כדורגל,false,35185252,dbenz@zahav.net.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd285a,ביה"ס רוקח,Other City,,שר' החייל,29,כדורסל,false,7396287,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2865,ספורטק צפון,Other City,,שדרות רוקח - פרק הירקון,,כדורגל,false,03-7253829,mandlawy_m@mail.tel-aviv.gov.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2853,בית ספר אילנות,Other City,,גרונימן,11,כדורסל,false,6413567,,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd268b,אולם התעמלות  -  מנהל קהילתי בוכרים,ירושלים,גאולה,רחובות הבוכרים,10,כדורסל,false,02-5826031,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2703,אולם התעמלות  -  חורב - בי''ס ממ''ד,ירושלים,קטמון הישנה,כובשי קטמון,15,כדורסל,false,02-5635275,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2688,מגרש משולב  -  מכללה למינהל,ירושלים,קריית יובל,רינגלבלום,5,כדורגל,false,02-6417477,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2643,מגרש קטרגל  -  רמות א - בי''ס ממ''ד,ירושלים,רמות אלון,שירת הים,2,כדורגל,false,02-5863122,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2687,אולם משולב  -  פולנסקי,ירושלים,קריית יובל,רינגלבלום,5,כדורסל,false,02-6417477,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd2591,אהרון הרוא"ה,חיפה,קריית שמואל,שד' הרואה,10,כדורסל,false,04-8732487,Shmulikz@haifa.muni.il,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd259c,רטנר - אבא חושי,חיפה,נווה שאנן,רטנר מול 81,,כדורסל,true,04-8356823,Shmulikz@haifa.muni.il,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2636,מגרש כדורסל  -  פריר - בי"ס,ירושלים,מזרח ירושלים,שער שכם,,כדורסל,false,02-6282321,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2727,מגרש כדורגל  -  הפועל י-ם - מגרשי אימון,ירושלים,קריית יובל,זנגויל ישראל,22,כדורסל,false,02-6423009,,מגרש כדורגל – 45X90 מ',,,,,
689b07a39b17ab014cfd25bb,נווה דוד עליון,חיפה,נווה דוד,עוזיהו המלך,5,כדורגל,true,04-8356823,Shmulikz@haifa.muni.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd25f5,פיקא דניאל,חיפה,נווה שאנן,דרך פיקא,,כדורסל,true,04-8356823,Shmulikz@haifa.muni.il,מגרש ספורט במידות אחרות – לא תקני,,,,,
689b07a39b17ab014cfd263f,מגרש כדורגל  -  מגרש פתוח - שמואל הנביא,ירושלים,שמואל הנביא,שמואל הנביא,1,כדורסל,true,,,מגרש כדורגל – 45X90 מ',,,,,
689b07a39b17ab014cfd2589,תל מאנה,חיפה,כרמל,תל מאנה,30,כדורסל,true,04-8356823,Shmulikz@haifa.muni.il,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2735,מגרש משולב  -  תל''י גילה,ירושלים,גילה,ורדינון,1,כדורגל,true,02-6766501,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd25df,אילנות,חיפה,כרמל מערבי,הסנה,8א',כדורסל,false,04-8381246,Shmulikz@haifa.muni.il,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd25f6,היכל הספורט,חיפה,רוממה,דרך פיק"א,,כדורסל,true,04-8241012,Shmulikz@haifa.muni.il,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd2873,ישיבת תיכונית בר אילן,Other City,,שד' רוטשילד,124,כדורסל,false,6851448,yesh@art-yeshiva.org.il,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd28cb,מתחם גולטיים - מגרש ( 35X 17 ),Other City,יד אליהו,טשרנא 7,,כדורסל,false,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש כדורגל - לא תקני,,,,,
689b07a39b17ab014cfd27c5,מגרש כדורסל  -  מימון - בי''ס ממ''ד,ירושלים,קריית משה,בן ציון,7,כדורסל,false,02-6526051,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd28c3,ביה"ס מודיעים,Other City,,יגאל אלון,31,כדורסל,false,5373668,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2769,אולם כללי - ביה''ס תיכון ומכללה טכנולוגית אורט,ירושלים,מרכז העיר,הנביאים,42,כדורסל,false,02-6252215,,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd277b,אולם כללי  -  ויצו - בי''ס מקצועי לבנות,ירושלים,"בית הכרם, י. נוף",החלוץ,47,כדורסל,false,02-6511252,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd27c4,אולם כדורסל  -  מימון - בי''ס ממ''ד,ירושלים,קריית משה,בן ציון,7,כדורסל,false,02-6526051,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd27d3,מגרש כדורגל - בי"ס בית חנינא לבנים,ירושלים,מזרח ירושלים,בית חנינה חדשה,1,כדורסל,true,02-5851127,,מגרש כדורגל – 45X90 מ',,,,,
689b07a39b17ab014cfd2906,קאנטרי מגדלי אביב ג' 2 מגרשים,Other City,1,בראזני,6,טניס,false,170055441,,מגרש טניס,,,,,
689b07a39b17ab014cfd28dc,ביה"ס כפיר,Other City,,הרב אלנקווה,13,כדורסל,false,6310514,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd28f3,מגרש משולב - סמינר הקיבוצים,Other City,,דרך נמיר,149,כדורגל,false,03-7253833,mandlawy_m@mail.tel-aviv.gov.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2907,בני דן,Other City,4 - בני דן,בני דן,8,כדורסל,true,6422828,park@park.co.il,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd27e8,אולם התעמלות  - בי"ס פרנקל,ירושלים,הגבעה הצרפתית,אצל,20,כדורסל,false,02-5817070,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd28a2,מגרש גדנ"ע צ'רנר 95X65,Other City,לב יפו,עזה,,כדורסל,false,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,אצטדיון כדורגל – 105X70 מ',,,,,
689b07a39b17ab014cfd292c,אחווה,Other City,יפו,מנדס פרנס,17,כדורסל,false,6818555,hayat50@walla.co.il,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd25f1,מרכז חינוך ליאובק,חיפה,כרמל צרפתי,דרך צרפת,90,כדורסל,false,04-8300500,Shmulikz@haifa.muni.il,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd2626,מגרש משולב - בי"ס איש שלום,ירושלים,פסגת זאב,תמיר שמואל,74,כדורגל,true,02-5836476,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd266f,אולם כללי  -  מנהל קהילתי בית הכרם - זיו,ירושלים,"בית הכרם, י. נוף",שדרות הרצל,137,כדורסל,false,02-6423710,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd269a,מגרש כללי  -  סלוואן - בי''ס לבנות,ירושלים,מזרח ירושלים,ראס אל עמוד,1,כדורסל,false,,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd26b1,אולם משולב  -  מנהל קהילתי פיליפ לאון - קרית יובל,ירושלים,קריית יובל,צ'ילה,8,כדורסל,false,02-6414896,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd2717,מגרש כדורגל  -  מצדה - בי''ס ע''ש אוהב ציון,ירושלים,קטמון,יוחנן בן זכאי,33,כדורסל,false,02-6789282,,מגרש כדורגל – 45X90 מ',,,,,
689b07a39b17ab014cfd2744,מגרש כדורסל  -  קרית נוער ירושלים - בי''ס,ירושלים,בית וגן,הרב פרנק,20,כדורסל,false,02-6441211,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd266b,אולם התעמלות  -  מנהל קהילתי בית הכרם - זיו,ירושלים,"בית הכרם, י. נוף",שדרות הרצל,137,כדורסל,false,02-6423710,,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd25b8,פארק הכט,חיפה,מבואות חיפה,פארק הכט,,כדורגל,true,04-8356823,Shmulikz@haifa.muni.il,מגרש מיני פיץ',,,,,
689b07a39b17ab014cfd2619,הריאלי - בית בירם,חיפה,כרמל,אבא חושי,15,כדורסל,false,,Shmulikz@haifa.muni.il,מגרש כדורגל - לא תקני,,,,,
689b07a39b17ab014cfd25f9,בי"ס גבריאלי,חיפה,נו"ש,דרך יד לבנים,83 א',כדורגל,false,,Shmulikz@haifa.muni.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd262d,מגרש משולב - תיכון בויאר,ירושלים,בית וגן,תורה ועבודה,1,כדורגל,true,02-6420026,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd26f7,אולם כדורסל  -  פרדס,ירושלים,רמות אשכול,ככר זלמן ארן,7,כדורסל,false,02-5813819,,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd25c8,לסקוב,חיפה,,לסקוב,25,כדורסל,true,04-8356823,Shmulikz@haifa.muni.il,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd263c,מגרש כדורסל - בי"ס אלמאמוניה לבנות,ירושלים,מזרח ירושלים,שער הפרחים,1,כדורסל,true,02-6283530,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd28ad,ביה"ס נתיב,Other City,,משה דיין,45,כדורסל,false,7395744,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd28e3,גן סדנת האמנים,Other City,,המחוגה,5,כדורגל,true,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd290c,ביה"ס ארן,Other City,,בורלא,25,כדורסל,false,6992721,sharonbm@gmail.com,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2884,חורשת רבנו ירוחם,Other City,,רבנו ירוחם,2,כדורגל,true,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd2909,ביה"ס עירוני ה,Other City,,בן יהודה,227,כדורסל,false,6040039,Yroni.h@gmail.com,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2750,מגרש כדורסל  -  חורב - ישיבה תיכונית,ירושלים,סנהדריה,הרב בן ציון אטון,2,כדורסל,true,,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd2755,טניס - אוניברסיטה העברית הר הצופים,ירושלים,הר הצופים,הר הצופים,1,טניס,true,02-5882796,,מגרש טניס,,,,,
689b07a39b17ab014cfd276a,אולם כללי - אורט נביאים,ירושלים,מרכז העיר,הנביאים,42,כדורסל,false,,,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd279d,אולם כללי - מועדון בארי,ירושלים,רחביה,דיסקין,1,כדורסל,false,02-5610747,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd282f, מגרש דשא סינטטי - ספורטק עמק הארזים,ירושלים,,עמק הארזים,,כדורסל,false,,,מגרש כדורגל – 45X90 מ',,,,,
689b07a39b17ab014cfd284e,בית ספר ביכורים,Other City,,הפטמן,6,כדורסל,false,,,מגרש ספורט במידות אחרות – לא תקני,,,,,
689b07a39b17ab014cfd2585,אולם סייף,חיפה,,,,כדורסל,false,,,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd25f4,ליאובק,חיפה,כרמל צרפתי,דרך צרפת,90,טניס,false,,Shmulikz@haifa.muni.il,מגרש טניס,,,,,
689b07a39b17ab014cfd25ff,מועדון דניה,חיפה,הוד הכרמל,גרינבוים יצחק,18,טניס,false,,Shmulikz@haifa.muni.il,מגרש טניס,,,,,
689b07a39b17ab014cfd261a,כפר גלים,חיפה,חיפה דרום,,,כדורסל,false,,Shmulikz@haifa.muni.il,אצטדיון כדורגל – 105X70 מ',,,,,
689b07a39b17ab014cfd261b,אבא חושי,חיפה,נוה שאנן,שדרות אבא חושי,,טניס,false,,,מגרש טניס,,,,,
689b07a39b17ab014cfd2854,בית ספר לטבע,Other City,,הרצל,155,כדורסל,false,6811263,,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd288c,ביה"ס איתמר בן אבי,Other City,,קהילת קנדה,3,כדורסל,false,6587258,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd277d,מגרש כדורסל  -  ויצו - בי''ס מקצועי לבנות,ירושלים,"בית הכרם, י. נוף",החלוץ,47,כדורסל,true,02-6511252,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd279e,אולם משולב  -  גילה ג' - בי''ס,ירושלים,גילה,דולב,423,כדורסל,false,02-6763969,,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd2891,פארק קדרון,Other City,,קדם,153,כדורגל,true,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd28a6,בני יהודה - מגרש כדורגל 115X70,Other City,שכ' התקווה,סמטת כביר,27,כדורסל,false,36878277,,אצטדיון כדורגל – 105X70 מ',,,,,
689b07a39b17ab014cfd279f,מגרש משולב  -  גילה ג' - בי''ס,ירושלים,גילה,דולב,423,כדורגל,true,02-6763969,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd27ab,אולם התעמלות - בית רחל שטראוס - מ"מ,ירושלים,תלפיות,גנרל פיר קינג,14,כדורסל,false,02-6483432,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2770,אולם כללי  -  מרכז תקוותינו,ירושלים,רוממה,המג,5,כדורסל,false,02-5372036,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd27d5,מגרש משולב - מועדון בית חנינא,ירושלים,מזרח ירושלים,בית חנינה חדשה,1,כדורגל,true,,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd282a, מגרש קטרגל בי"ס עמיטל חומת שמואל,ירושלים,,קורן אליהו,18,כדורסל,false,,,מגרש כדורגל - לא תקני,,,,,
689b07a39b17ab014cfd2839, מגרש כדורסל - בית ספר אלונים,ירושלים,, לנקין אליהו,1,כדורסל,true,,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd283b, מגרש כדורגל - מגרש אימון הפועל,ירושלים,, ככר זלמן ארן,,כדורסל,true,,,מגרש כדורגל – 45X90 מ',,,,,
689b07a39b17ab014cfd28d8,"גן כרונינגן, יפו",Other City,,התחיה,10,כדורגל,true,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd26c1,מגרש כללי  -  כרמלי - אדם,ירושלים,המושבה הגרמנית,עמק רפאים,22,כדורסל,false,02-5632763,,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd26ca,מגרש קטרגל - בית ניקנור,ירושלים,קטמון,ניקנור,1,כדורגל,true,02-6782043,,מגרש ספורט משולב – 43X32 מ',,,,,
689b07a39b17ab014cfd26ad,אולם משולב  -  תלפיות מזרח - בי''ס ממ''ד,ירושלים,תלפיות,קדושי בבל,22,כדורסל,false,02-6714797,,אולם ספורט גדול - 45X24 מ',,,,,
689b07a39b17ab014cfd2611,אינשטיין,חיפה,כרמל,אינשטיין,33,כדורסל,false,04-8255989,Shmulikz@haifa.muni.il,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd25c1,מנילה,חיפה,,מנילה,2,כדורסל,true,04-8356823,Shmulikz@haifa.muni.il,מגרש כדורסל – 19X32 מ',,,,,
689b07a39b17ab014cfd25cf,טשרניחובסקי,חיפה,כרמל צרפתי,טשרניחובסקי,34,כדורסל,false,04-8337965,Shmulikz@haifa.muni.il,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd28f1,כפר שלם - מגרש כדורגל 105X63,Other City,כפר שלם,הבושם,,כדורסל,false,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,אצטדיון כדורגל – 105X70 מ',,,,,
689b07a39b17ab014cfd27b3,אולם כדורסל - בי"ס אלסואחרה לבנים,ירושלים,מזרח ירושלים,גבל מוכבר,,כדורסל,false,02-6715814,,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd2788,מגרש כדורגל  -  גילה ב' - בי''ס ממ''ד,ירושלים,גילה,האזוב,1,כדורסל,false,02-6763505,,מגרש כדורגל - לא תקני,,,,,
689b07a39b17ab014cfd27a0,אולם כדורסל - בניין ימק"א,ירושלים,טלביה,דוד המלך,26,כדורסל,false,02-5692692,,אולם ספורט קטן – 15x24 מ',,,,,
689b07a39b17ab014cfd28b1,ביה"ס הירדן,Other City,,מושיע,21,כדורסל,false,6882931,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd283d, סטודיו - מינהל קהילתי ארנונה הצעירה שלוחה,ירושלים,,ישראל אלדד,7,כדורסל,false,,,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd27b9,אולם התעמלות - ביה"ס דקלים - ממ"ד,ירושלים,הגבעה הצרפתית,בר כוכבא,34,כדורסל,false,02-5817153,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd28a3,ביה"ס ישגב,Other City,,עולי הגרדום,7,כדורסל,false,6478459,,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd2849,ספורטק דרום דשא סינטטי 1,Other City,עזרא,תשרי 87,,כדורסל,false,,,אצטדיון כדורגל – 105X70 מ',,,,,
689b07a39b17ab014cfd28ab,מרכז קהילתי לב יפו,Other City,,נחל שורק,1,כדורסל,false,03-7253828,mandlawy_m@mail.tel-aviv.gov.il,אולם ספורט קטן – 20x10 מ',,,,,
689b07a39b17ab014cfd28ac,ביה"ס הפתוח,Other City,,נועם,8,כדורסל,false,,,אולם ספורט בינוני – 32x19 מ',,,,,
689b07a39b17ab014cfd2762,אולם משולב  -  נתיב מאיר עירוני - בי''ס,ירושלים,בית וגן,הפסגה,7,כדורסל,false,02-6424536,,אולם ספורט גדול - 45X24 מ',,,,,
